date,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,total_cost_yuan,plan_kwh,final_purchase_kwh,emergency_kwh,waste_kwh,charge_kwh,discharge_kwh,emergency_periods,simultaneous_charge_discharge_periods,soc_start_kwh,soc_end_kwh,soc_min_kwh,soc_max_kwh,max_charge_kwh,max_discharge_kwh,balance_max_abs_kwh,solve_seconds
2025-07-25,24202.756090047194,-241.8281491877955,0.0,23960.927940859397,40304.692637364016,39874.135684358116,0.0,11298.572193019863,12613.477994639474,10543.234069967884,0,0,2505.3746188842647,2142.800291873253,1589.5759549343643,10800.0,833.3333333333333,714.62075,0.0,0.2684440999291837
2025-07-26,23842.11948743624,568.0198846185574,0.0,24410.139372054797,40025.52817774456,40397.87005336974,0.0,9753.10420060995,12915.409995931097,10739.735709837969,0,0,2142.800291873253,1833.6296106134919,1540.8017232751683,10800.0,824.3326695555554,730.4740333333332,0.0,0.2329786999616772
2025-07-27,48587.808196367725,2181.748867980433,0.0,50769.557064348155,76640.89725245131,78060.36459751193,0.0,517.9806090635243,20594.46483539038,16737.27064694197,0,0,1833.6296106134919,1771.6805769737573,1529.5172831589425,10800.0,833.3333333333333,829.5544444444446,0.0,0.3692810998763889
2025-07-28,48881.27888776488,6001.1070139199555,0.0,54882.38590168484,76959.07868853387,83006.96973270079,0.0,1109.6093859878981,21909.165976977165,17966.682863597598,0,0,1771.6805769737573,1526.9489967003249,1223.4356750361892,10800.0,833.3333333333333,827.3038888888889,1.1368683772161603e-13,0.2536070002242923
2025-07-29,48494.23253081307,5698.478840688127,381.96185836288737,54574.673229864085,76399.51649031517,82694.78104993311,56.71114266666643,2560.0213735596276,21370.957750119727,17248.73288107957,3,0,1526.9489967003249,1595.5522150530028,1264.0597484595457,10800.0,833.3333333333333,833.3333333333333,1.1368683772161603e-13,0.25017340015619993
2025-07-30,47181.30657273043,5557.315788917356,0.0,52738.62236164778,74074.98194184808,79518.56449908059,0.0,1023.2791121359418,20498.479447486294,16106.448110541649,0,0,1595.5522150530028,2148.130261633288,1595.5522150530028,10800.0,833.3333333333333,818.1838497327525,1.1368683772161603e-13,0.31025909981690347
2025-07-31,48275.994830686,3320.942209578806,2.8598718012216042,51599.79691206603,75918.77899161453,79155.62596283681,0.4232771111110196,785.3150771129706,20737.730234871764,17061.992338703465,1,0,2148.130261633288,1854.3182077917972,1403.0835590263655,10800.0,833.3333333333333,833.3333333333333,1.1368683772161603e-13,0.27876039990223944
2025-08-01,24551.01670630985,-217.8536037686735,0.0,24333.163102541177,40784.15715493351,40192.69308972107,0.0,15919.455376981252,13034.385689835115,10012.507643761957,0,0,1854.3182077917972,2460.2568355745566,1732.1737449055563,10800.0,833.3333333333333,725.0833333333333,0.0,0.191663000266999
2025-08-02,23846.024855182055,-271.46026632673147,0.0,23574.564588855323,39544.80931166874,39018.240075748254,0.0,16402.475450495265,12296.615704056192,10607.876012136529,0,0,2460.2568355745566,1740.682066851205,1582.3262276395606,10800.0,833.3333333333333,720.14,5.684341886080802e-14,0.2272225001361221
2025-08-03,45474.6259760626,-594.3271012941698,496.18650444188387,45376.48537921031,70866.08755170075,68101.73251124231,90.92655399359982,2288.459853800896,18691.226780356683,15626.507552254994,8,0,1740.682066851205,1200.0,1200.0,10800.0,833.3333333333333,833.3333333333333,1.1368683772161603e-13,0.21221650019288063
