date,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,total_cost_yuan,plan_kwh,final_purchase_kwh,emergency_kwh,waste_kwh,charge_kwh,discharge_kwh,emergency_periods,simultaneous_charge_discharge_periods,soc_start_kwh,soc_end_kwh,soc_min_kwh,soc_max_kwh,max_charge_kwh,max_discharge_kwh,balance_max_abs_kwh,solve_seconds
2025-09-02,36162.38847244819,0.0,2.7172752936621692e-12,36162.38847244819,57180.05546131687,57180.05546131687,5.897504706808832e-13,4.547473508864641e-13,19985.787427983538,16863.487816666668,0,0,1950.0,1200.0,1200.0,10800.0,833.3333333333333,833.3333333333333,1.1368683772161603e-13,0.007069000042974949
2025-09-03,38533.60844089088,0.0,0.0,38533.60844089088,59124.96614855967,59124.96614855967,0.0,4.547473508864641e-13,18827.625781893006,15250.376883333332,0,0,1200.0,1200.0000000000027,1200.0,10800.0,833.3333333333333,833.3333333333333,1.1368683772161603e-13,0.005958399968221784
2025-09-04,37386.06359906709,0.0,8.72199734658352e-12,37386.0635990671,58105.21418333332,58105.21418333332,1.2505552149377763e-12,203.9081333333366,20924.94999999999,16949.209499999997,0,0,1200.0000000000027,1200.0,1200.0,10800.0,833.3333333333333,833.3333333333333,1.1368683772161603e-13,0.006524100201204419
2025-09-05,14884.951717171663,0.0,0.0,14884.951717171663,35000.29778333333,35000.29778333333,0.0,20516.036116666663,19000.0,11340.0,0,0,1200.0,5700.0,1200.0,10800.0,833.3333333333333,588.7583333333333,0.0,0.005849099950864911
2025-09-06,15082.948962441664,0.0,1.4351488886177322e-12,15082.948962441666,36042.13446666666,36042.13446666666,5.910827383104333e-13,20027.71743333333,22333.33333333333,14040.0,0,0,5700.0,10200.0,1200.0,10800.0,833.3333333333333,588.4176,5.684341886080802e-14,0.006493500201031566
2025-09-07,32804.37240954442,0.0,0.0,32804.37240954442,49793.08298209876,49793.08298209876,0.0,2.2737367544323206e-13,14595.67209876543,19763.572733333334,0,0,10200.0,1376.5796296296303,1200.0000000000005,10800.0,833.3333333333333,833.3333333333333,1.1368683772161603e-13,0.005531299859285355
2025-09-08,40197.22589170627,0.0,0.0,40197.22589170627,63428.26015843621,63428.26015843621,0.0,1.0125233984581428e-12,22061.117325102878,18028.426699999996,0,0,1376.5796296296303,1200.000000000001,1200.0000000000007,10800.0,833.3333333333333,813.2083333333333,1.1368683772161603e-13,0.015903100138530135
2025-09-09,38117.79110803535,0.0,3.3232705476393676e-12,38117.79110803535,59202.79364485596,59202.79364485596,5.009326287108706e-13,1296.1437166666665,21730.608744855963,16926.79308333333,0,0,1200.000000000001,1950.0,1200.0,10800.0,833.3333333333333,833.3333333333333,0.0,0.008642799919471145
2025-09-10,41055.8849881144,0.0,0.0,41055.8849881144,64776.586838065836,64776.586838065836,0.0,3.0198066269804258e-12,21766.253621399173,18305.665433333335,0,0,1950.0,1200.0000000000002,1200.0000000000002,10800.0,833.3333333333333,833.3333333333333,0.0,0.016907099867239594
2025-09-11,38089.55367544477,0.0,0.0,38089.55367544477,60184.86693847736,60184.86693847736,0.0,868.5736500000008,23527.407921810696,17707.200416666667,0,0,1200.0000000000002,2700.000000000001,1200.0000000000002,10800.0,833.3333333333333,833.3333333333333,1.1368683772161603e-13,0.008823700016364455
